id,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Online boarding,satisfaction
113515,2,3,2,2,2,5,30,23,1,0
31567,1,1,3,4,4,2,13,11,1,0
64452,2,5,5,5,4,5,255,258,5,0
32353,4,2,1,4,5,4,3,5,2,0
78750,3,3,3,3,3,1,29,23,4,0
11776,5,3,4,4,5,5,0,0,3,0
77967,5,5,5,4,5,5,0,0,5,1
45888,2,2,3,2,4,4,128,114,4,0
121891,2,3,3,4,4,2,98,81,3,0
51146,3,3,4,2,4,5,0,0,3,0
19297,2,2,2,4,3,1,0,0,1,0
108462,4,2,2,5,4,3,0,0,4,0
87750,4,2,4,4,5,3,0,0,4,0
103956,5,5,5,5,5,5,0,0,2,0
103304,5,4,4,4,4,4,8,12,4,1
84459,4,2,5,4,4,5,0,0,2,0
38507,4,2,4,3,4,4,0,0,4,1
108431,4,4,4,5,4,4,25,8,4,1
3747,3,1,3,1,4,3,0,0,3,0
112173,3,2,5,4,4,1,0,0,3,0
86065,2,2,3,1,4,2,0,0,2,0
53172,5,5,5,3,5,4,0,3,1,1
38725,4,4,4,2,4,1,24,23,1,0
113581,3,3,3,4,3,1,21,3,3,0
3166,4,4,5,3,5,5,61,64,5,1
83293,3,5,3,1,4,5,0,4,3,0
111979,5,3,5,5,5,3,50,38,5,0
109774,3,3,3,1,3,4,0,0,3,0
54800,4,4,4,2,4,3,0,0,1,1
24292,3,5,5,4,5,4,0,0,5,0
94056,3,2,4,4,4,5,29,23,5,1
66166,3,4,3,4,3,5,7,0,5,1
87644,4,4,4,5,4,4,0,7,5,1
106216,5,5,5,4,5,4,16,6,4,1
29067,2,3,3,5,2,5,171,172,5,0
71849,3,5,2,3,4,3,56,56,3,0
72714,4,5,4,5,4,5,4,9,5,1
32662,1,2,2,4,3,1,0,2,1,0
128765,5,4,4,3,4,2,6,1,3,0
123599,4,4,4,4,4,1,14,0,3,0
84979,4,5,5,5,4,1,0,0,1,0
95409,3,3,2,5,3,3,0,0,5,0
3510,3,2,4,4,4,5,0,0,3,0
114422,5,5,5,5,5,5,0,0,5,1
21233,4,5,4,3,5,3,0,0,2,0
2348,3,2,4,5,4,4,13,14,4,0
21795,1,2,3,1,4,2,0,8,1,0
28425,5,3,5,3,4,1,0,0,1,0
105246,5,4,5,4,4,3,32,17,1,0
14766,4,5,4,3,5,2,0,0,2,0
86213,3,3,3,4,3,4,0,0,4,0
111150,3,2,4,3,5,3,122,93,3,0
41873,3,3,3,4,4,4,0,0,2,0
117100,2,2,2,1,2,4,41,43,4,0
91712,5,5,5,4,5,3,0,0,5,1
45979,3,2,1,1,2,5,47,51,5,1
106413,5,5,5,3,4,5,25,26,3,0
22841,4,3,3,5,5,5,7,0,0,1
62053,2,3,4,4,3,1,0,0,3,0
54805,1,1,3,3,2,2,0,0,2,0
124361,5,5,4,5,5,1,0,0,4,0
128141,4,3,4,1,4,3,2,0,1,0
27265,2,2,2,4,2,4,0,0,3,0
94234,3,3,5,4,4,3,63,57,2,0
1510,5,3,5,3,4,1,0,0,5,1
123351,4,4,4,4,4,4,0,0,5,1
8047,3,5,5,5,5,2,23,17,4,1
60989,2,5,3,4,4,1,0,5,3,0
90832,4,4,4,4,4,5,0,0,5,1
31070,4,1,3,2,3,4,0,0,2,0
18440,4,4,5,5,4,3,0,0,4,1
1163,3,3,5,5,4,2,0,0,0,0
41332,1,3,3,2,3,2,139,140,2,0
25132,5,5,5,1,5,2,0,0,5,1
9303,2,2,2,1,2,2,0,0,3,0
47486,5,5,5,5,5,3,38,22,4,0
115741,1,1,1,3,1,3,19,8,3,0
84322,5,3,4,5,4,4,15,5,3,0
67999,5,5,5,4,5,3,0,0,4,1
17600,3,1,1,2,2,4,80,65,4,1
10811,5,5,5,5,5,4,0,0,4,1
31795,2,4,3,1,3,1,114,86,1,0
71748,5,4,5,5,5,4,3,20,5,1
26830,5,5,5,2,5,4,94,92,1,1
62882,5,3,5,5,4,5,5,0,5,1
127139,2,3,2,3,2,5,0,0,5,0
19137,4,5,4,2,4,3,10,18,3,0
32677,5,1,2,4,2,5,0,0,5,1
127006,2,2,2,3,2,4,0,0,4,1
110845,5,5,5,5,5,4,16,14,4,1
5949,4,5,5,5,4,5,0,0,3,0
60792,3,4,5,4,4,5,0,0,3,0
67942,4,3,4,3,4,3,18,15,3,0
79805,4,4,4,3,4,4,0,0,4,1
66504,3,3,3,3,3,3,0,0,5,1
17015,4,4,3,3,4,3,0,4,4,0
34422,1,1,4,5,4,5,0,0,5,1
24466,5,5,5,3,5,1,0,0,2,1
129065,4,4,4,4,4,4,2,36,2,0
101666,1,3,3,3,3,2,0,14,2,0
55524,5,5,5,4,5,5,0,0,5,1
65903,5,5,5,3,5,3,0,0,4,1
93481,5,5,5,4,5,5,0,0,5,1
35180,3,4,4,1,3,5,0,0,1,0
98093,5,3,5,3,5,4,34,42,4,0
113303,5,5,5,3,5,5,9,0,4,1
46324,2,2,2,4,2,2,3,40,2,0
86877,1,1,4,3,4,1,0,0,5,0
32475,5,5,5,1,5,3,7,11,1,1
14300,1,4,4,4,3,3,0,0,2,0
129350,3,1,4,1,3,5,0,9,2,0
94260,5,5,5,3,5,4,0,0,5,1
8939,5,5,5,5,5,3,0,2,5,1
60100,4,1,4,3,4,2,0,0,2,0
11441,5,5,5,4,5,4,0,0,5,1
30817,2,3,4,3,3,4,0,0,4,1
54991,4,4,4,3,4,5,0,15,4,1
10707,1,1,1,2,1,3,0,3,4,0
48311,4,5,5,3,5,2,6,0,0,1
27595,5,5,4,5,4,3,0,0,1,0
115533,3,3,3,4,3,2,8,7,3,0
1583,5,3,5,5,4,4,0,0,4,1
47576,3,3,5,3,4,2,121,125,5,1
1334,5,5,5,5,5,5,0,0,4,1
47041,2,1,3,4,2,3,0,0,3,0
32073,4,4,4,4,4,3,0,0,1,1
3907,4,4,4,3,3,3,0,0,4,0
123432,3,3,3,4,3,3,0,6,1,0
70057,5,2,3,4,5,4,0,0,4,0
129738,5,5,5,3,5,3,0,0,4,1
74751,4,5,5,4,4,4,230,229,4,0
16016,4,4,5,4,5,1,0,41,2,0
16274,1,1,4,4,3,4,100,90,3,0
3181,4,1,4,2,4,3,0,0,2,0
91197,4,1,1,3,5,5,0,0,3,0
22354,1,2,5,2,4,4,0,0,4,1
49148,5,5,5,1,5,2,0,0,2,1
2812,4,2,3,2,3,2,0,11,2,0
24621,3,4,3,3,3,1,0,0,5,1
112023,4,4,4,5,4,5,30,2,5,1
78983,5,5,5,4,5,3,0,0,4,1
77194,3,5,4,5,4,4,0,0,1,0
66590,5,4,5,3,5,5,0,0,5,1
124635,3,2,3,3,3,2,0,0,2,0
30139,1,1,4,2,4,5,4,9,1,0
96164,5,5,5,4,5,3,9,3,5,1
13304,4,2,3,3,4,1,21,30,1,0
88637,2,4,4,3,3,3,2,0,3,0
69308,5,2,5,5,5,2,15,0,2,0
63803,4,4,4,5,4,3,117,99,4,1
113991,3,3,3,4,3,1,4,22,3,1
120316,3,3,3,3,3,1,0,0,2,0
56286,5,5,5,4,5,5,2,0,3,1
14614,4,3,3,1,4,2,16,1,3,0
119388,4,5,4,5,4,5,8,4,4,1
128036,2,2,2,3,2,1,0,,3,0
111308,4,4,5,3,5,3,0,5,0,1
118948,4,2,3,2,3,4,26,24,0,0
102115,4,3,4,3,4,5,4,3,3,0
101003,3,2,3,3,3,3,0,5,4,1
73132,4,4,3,2,3,2,0,27,2,0
116053,3,5,5,4,1,3,17,12,1,0
37569,1,3,5,1,1,4,0,0,4,1
24844,1,2,3,3,3,2,0,13,4,0
120957,1,3,3,2,3,2,0,0,4,0
20089,5,5,5,5,5,4,19,16,5,1
4488,4,4,4,5,4,4,0,0,5,1
37652,3,5,2,3,5,4,4,0,3,0
117153,1,3,4,2,4,4,49,45,1,0
83448,5,4,5,3,5,3,0,0,4,1
101552,5,2,3,4,5,4,0,0,3,0
83626,5,2,5,3,4,4,0,0,2,0
46911,5,5,5,4,5,2,0,0,3,1
39844,3,1,3,2,4,4,0,0,4,0
30992,4,3,2,4,3,2,6,9,4,0
82821,4,5,2,1,4,1,0,0,3,0
16799,1,3,4,4,3,1,0,2,5,1
81182,4,2,4,3,4,4,0,0,5,1
124942,3,1,3,3,3,3,0,33,3,0
17543,4,2,2,3,2,2,49,31,2,0
27517,5,2,4,3,4,3,0,3,3,0
73241,1,5,3,1,3,3,0,0,1,0
32402,1,1,1,4,2,2,0,0,0,1
79192,5,3,3,3,4,3,16,0,5,1
98916,5,5,5,4,4,5,25,15,5,1
113362,5,2,5,5,4,1,0,0,2,0
89534,4,4,4,3,4,3,3,1,5,1
68394,5,5,5,4,5,4,0,0,4,1
102372,5,5,5,3,5,1,9,16,3,1
79839,3,5,4,3,3,3,157,127,3,1
128811,4,3,5,4,5,4,4,4,4,1
99919,2,5,5,2,5,2,150,134,2,0
69060,3,3,3,2,3,1,0,4,4,0
32862,4,3,5,5,4,2,6,1,4,0
102979,4,4,4,4,4,5,25,0,5,1
4598,3,1,5,5,5,1,0,8,2,0
97442,5,3,5,5,5,5,21,12,1,0
77280,4,5,4,1,3,1,2,0,1,0
93468,3,4,4,5,5,1,0,0,0,1
42698,5,2,5,3,5,5,23,64,4,0
63892,4,4,1,3,2,2,0,6,2,0
105675,4,5,4,4,5,4,157,182,4,1
104231,5,3,4,5,5,5,27,15,2,0
87330,4,4,4,5,4,4,0,0,5,1
19154,1,2,3,3,4,2,0,0,2,0
57269,5,5,3,5,3,3,2,0,4,0
107069,1,1,1,4,4,3,43,17,4,0
70965,3,3,3,1,3,3,0,0,4,0
21849,5,3,5,1,5,2,0,0,3,0
124549,4,2,3,4,4,5,0,0,2,0
68798,4,2,3,3,4,2,0,4,1,0
109795,4,4,4,4,4,4,1,0,5,1
114969,1,1,1,5,1,4,36,30,5,1
120517,4,4,4,3,4,5,0,0,4,1
68863,2,1,4,2,3,4,88,82,2,0
84859,3,1,3,2,4,2,2,0,3,0
120212,3,3,3,4,3,1,77,60,3,0
121443,5,5,5,3,5,5,0,0,5,1
67169,4,4,5,3,5,1,22,21,1,0
98829,2,2,5,3,1,4,0,0,2,0
81378,4,4,4,4,4,5,0,0,5,1
88560,5,2,4,3,4,1,0,0,2,0
48547,1,5,2,3,2,5,0,0,3,0
65465,1,1,1,1,1,3,0,0,4,0
73820,2,2,2,3,2,4,0,5,5,1
74401,4,5,5,3,4,5,12,24,5,1
80465,5,5,5,5,5,5,10,1,4,1
89376,4,4,5,3,4,5,43,48,4,1
62454,4,4,4,3,4,4,0,7,3,1
21623,3,4,4,2,3,1,78,77,3,0
126664,4,4,2,1,3,5,81,84,2,0
123059,3,2,4,1,4,2,0,0,2,0
30595,5,1,1,5,4,4,4,0,4,1
66914,5,5,5,5,5,5,0,0,4,1
91541,3,3,5,3,5,5,52,39,5,1
43778,4,3,3,1,2,2,0,18,1,0
61797,3,3,1,1,4,5,22,24,3,0
71881,3,3,4,5,5,2,6,2,2,0
15338,4,3,4,3,5,5,15,3,2,0
76782,5,5,5,5,5,3,0,0,4,1
60035,3,3,5,3,5,5,0,0,1,0
52526,5,5,1,1,3,3,0,0,2,0
43304,3,1,3,2,4,2,7,3,2,0
16221,4,2,3,1,5,4,0,0,5,1
88108,4,2,5,4,5,4,19,28,2,0
118715,1,4,3,3,2,3,31,25,1,0
18207,2,1,3,2,2,4,127,128,5,1
53490,2,5,5,2,3,2,31,17,2,0
75531,3,3,3,1,3,4,20,14,2,0
107943,1,1,1,5,2,2,18,9,1,0
123087,5,5,5,3,5,4,75,80,4,1
98561,1,4,1,2,1,1,0,0,4,0
12157,5,5,5,4,5,4,0,0,2,1
60463,3,3,3,4,4,1,29,17,1,0
65540,2,2,2,2,2,3,31,28,4,0
61103,1,3,1,3,1,4,12,43,4,0
50980,5,1,3,3,4,3,0,0,2,0
73709,3,2,5,5,4,4,0,0,2,0
117522,4,4,4,3,4,4,82,85,5,1
11985,3,4,5,5,5,5,0,22,2,0
67235,2,3,4,4,4,1,0,19,2,0
100034,3,3,3,1,3,4,0,0,3,0
54391,1,1,1,1,1,3,0,0,2,0
67615,4,4,4,5,4,5,0,0,4,1
63127,3,4,3,5,3,3,0,0,5,1
45688,1,5,4,3,3,2,12,28,2,0
46047,5,5,5,4,5,1,5,45,5,1
25711,2,1,5,4,3,3,8,0,3,1
114079,5,2,5,5,5,3,0,0,3,0
103201,5,5,5,4,5,5,44,29,5,1
12904,1,4,3,1,4,4,0,0,3,0
36492,1,3,2,5,4,5,19,1,5,1
77834,1,3,2,3,4,1,25,36,3,0
100366,3,3,4,5,3,3,0,0,5,0
105957,3,5,5,3,5,3,1,16,3,1
121316,5,2,4,5,4,1,0,0,1,0
9306,2,4,4,4,3,4,203,268,4,1
30181,5,1,2,1,1,3,19,17,2,1
87139,1,1,3,3,4,1,35,23,1,0
19505,4,1,4,1,3,2,0,0,2,0
105139,3,1,3,2,4,2,39,24,2,0
82985,4,4,5,4,4,4,1,0,4,1
19224,2,4,4,4,5,4,118,181,4,0
32886,4,3,3,4,2,5,0,0,0,0
60707,5,3,4,5,5,4,1,4,4,1
43782,2,3,3,3,4,2,0,0,2,1
112781,3,2,4,5,2,4,0,6,3,0
18239,5,5,3,4,5,3,15,2,5,1
86449,2,1,4,3,4,3,7,0,3,0
116972,5,5,5,5,5,5,54,43,5,1
87726,3,4,3,2,3,3,0,0,4,0
86128,3,3,4,4,4,2,0,0,4,0
5172,3,2,4,3,5,5,0,0,5,1
71735,4,4,4,5,4,5,0,0,5,1
67806,3,4,4,2,4,2,0,0,2,0
7305,4,5,5,5,4,5,4,0,4,1
100087,5,2,4,4,4,3,4,5,4,1
94918,4,5,4,1,4,5,4,3,1,1
76579,1,1,1,3,1,3,0,0,4,0
78428,4,5,4,4,4,5,114,128,5,1
73359,5,5,5,3,5,3,0,0,4,1
39117,1,1,3,3,3,2,0,0,3,0
80766,4,3,1,1,1,1,0,0,2,0
74722,5,4,3,3,4,3,0,0,2,0
72155,2,3,1,4,2,5,0,0,2,0
84814,4,5,2,3,3,4,0,0,4,0
74994,3,3,3,4,3,3,0,16,4,0
90533,3,4,4,3,4,4,0,5,4,1
46913,2,4,2,4,2,2,0,0,1,0
29410,4,2,4,5,4,4,0,0,3,0
2815,5,5,5,5,5,4,71,63,4,1
103597,3,2,5,3,3,4,8,9,5,0
118876,3,2,3,3,4,3,5,0,3,0
18956,2,3,1,2,3,4,8,8,4,1
87602,4,2,4,2,3,1,0,2,1,0
24497,4,2,5,5,5,2,0,0,2,0
7011,3,5,5,4,5,5,0,26,3,0
30803,5,5,5,5,5,1,10,7,3,1
118086,2,2,2,3,2,3,0,0,4,1
98359,3,3,3,3,3,4,4,0,3,0
112365,4,4,4,5,4,5,36,12,5,1
103283,2,1,2,4,2,3,10,5,4,0
107167,5,5,5,5,5,3,24,20,5,1
101334,3,3,3,4,3,2,27,13,3,0
63222,4,4,3,1,3,5,0,0,4,0
68905,5,3,5,4,4,4,0,0,3,0
2421,5,3,5,3,4,2,0,0,2,0
87347,4,4,4,5,4,4,2,0,5,1
51583,5,5,5,4,5,5,4,2,5,1
41659,3,3,3,1,3,2,0,11,2,0
36652,5,2,5,4,5,4,0,0,1,0
26133,5,5,5,2,5,2,0,0,2,1
38270,5,5,5,1,5,5,0,0,5,1
120964,2,2,4,2,4,4,0,0,4,0
113403,4,4,4,5,4,4,0,4,5,1
56997,4,4,5,3,5,3,31,9,1,0
9482,1,1,1,3,1,4,30,34,5,1
95941,5,5,5,3,5,4,0,3,5,1
52926,3,2,3,5,2,3,14,1,1,0
119862,3,2,4,5,4,1,0,0,2,0
77045,4,4,4,3,4,5,6,0,4,1
23634,4,4,4,3,4,1,0,0,5,1
16757,4,2,3,3,5,3,62,68,4,1
124256,4,5,1,1,2,1,0,0,3,0
75258,4,3,5,3,4,1,0,0,4,0
22587,5,5,5,2,5,4,94,94,3,1
108101,4,4,4,3,4,5,0,0,5,1
15711,2,3,5,5,5,4,110,99,4,1
114290,1,1,4,4,3,2,0,0,5,1
66977,5,4,5,5,5,4,15,8,4,1
91123,1,3,1,1,2,1,136,152,1,0
19461,4,4,4,3,3,3,18,29,3,0
109635,5,5,5,5,5,5,58,58,4,1
72687,5,4,4,5,5,3,58,55,4,0
10612,4,4,4,4,4,5,46,30,4,1
75155,4,3,4,5,4,3,0,2,1,0
20267,2,2,2,4,2,2,29,15,4,0
6187,4,5,5,3,5,1,0,0,5,0
81464,3,2,5,4,5,5,0,0,5,1
24350,4,5,4,3,5,2,0,0,2,0
3965,4,4,4,3,4,5,0,0,2,0
60778,5,4,4,4,4,5,7,9,3,0
54679,4,4,4,5,4,5,0,5,3,1
108884,4,5,5,3,5,3,0,0,0,1
125813,3,2,4,1,4,2,0,8,2,0
109520,2,5,3,2,4,2,31,44,1,0
40163,2,2,2,4,2,2,0,0,4,1
95152,5,4,1,3,1,1,0,0,2,0
71265,2,1,3,1,2,1,217,,1,0
120634,5,5,5,5,5,5,30,21,4,1
48757,1,2,3,1,3,2,0,0,3,0
110982,5,4,4,5,4,5,209,181,2,1
8888,3,4,4,5,4,1,0,0,3,0
38175,2,2,2,4,2,4,18,13,5,0
33117,4,2,2,3,5,2,0,2,0,1
48397,5,2,5,4,5,4,34,30,4,0
17247,5,2,4,1,2,3,0,0,3,1
84611,4,4,4,4,4,3,60,44,3,0
90207,1,5,3,3,4,2,1,3,1,0
68854,5,5,5,5,5,5,15,12,4,1
26406,4,2,5,4,4,3,0,2,4,0
87961,4,4,4,5,4,4,0,0,5,1
52555,5,5,5,4,5,4,0,0,1,1
19547,3,4,1,3,1,4,23,13,4,1
28023,1,5,2,3,5,5,0,10,5,1
55902,1,5,2,3,1,2,0,13,2,0
31602,4,4,2,3,4,3,0,0,5,0
103351,5,3,5,5,4,1,0,0,4,0
57149,4,3,5,3,5,3,8,0,3,1
38983,4,4,4,2,4,5,34,71,3,1
45701,3,3,4,5,4,3,0,0,5,1
78263,2,3,3,2,3,2,0,7,2,0
54003,4,4,1,4,1,4,6,0,5,1
30848,2,4,3,3,4,3,36,26,3,1
44739,3,5,3,3,3,2,0,0,2,0
13243,2,2,2,4,2,2,0,0,2,0
110833,2,3,4,4,4,4,3,0,4,0
57648,5,5,3,1,5,3,22,10,5,1
111815,3,3,3,5,3,2,34,34,4,0
122569,2,3,2,3,2,5,0,0,4,1
95035,5,2,5,4,5,2,30,25,4,0
16277,1,1,1,4,1,3,0,0,4,0
100131,5,3,5,4,4,5,0,0,4,0
6437,5,4,5,3,5,2,0,0,3,0
74784,5,5,5,3,5,5,0,0,5,1
101685,5,5,5,4,5,3,0,0,5,1
54812,3,3,5,4,2,3,0,0,2,0
107326,3,4,3,5,3,4,36,18,4,1
53988,4,3,4,4,5,4,0,12,4,1
9664,4,3,5,4,4,5,6,19,3,0
38759,5,3,4,3,5,5,0,0,4,0
112367,4,5,4,4,4,3,7,3,5,1
90817,2,4,3,4,4,3,16,13,3,0
124604,5,4,5,4,5,5,0,0,3,0
2534,3,2,4,5,5,5,0,1,3,0
88045,4,4,4,3,4,4,0,0,5,1
126940,4,5,4,3,4,5,0,0,5,1
122315,5,5,4,5,4,4,2,0,4,1
115310,3,3,3,3,3,4,0,,4,1
38826,4,3,4,3,4,5,32,25,5,0
61999,5,2,5,3,5,2,1,0,4,0
125824,4,4,4,4,4,3,0,0,5,1
27408,5,5,5,4,5,2,7,0,5,1
48315,3,2,1,1,2,5,47,48,5,1
26293,3,2,1,1,3,2,13,5,2,1
57096,4,4,4,3,4,3,0,0,5,1
113009,2,3,4,3,4,5,3,5,3,0
24555,1,2,4,5,4,5,4,0,5,1
118924,3,1,2,3,3,2,0,0,4,0
44642,3,4,1,3,1,5,0,0,0,1
23684,2,4,4,2,3,2,0,0,2,0
37288,4,4,4,5,4,2,123,117,5,1
26479,2,4,4,5,5,5,279,276,5,1
95134,2,4,2,3,2,4,3,0,2,0
77100,3,3,3,4,3,4,7,7,5,1
95703,5,5,5,3,5,4,50,41,5,1
107113,3,4,4,4,4,3,6,5,4,1
44809,3,2,4,3,3,2,0,0,2,0
102794,2,3,2,1,2,2,0,2,4,0
85929,3,5,4,5,5,1,0,0,1,0
79355,2,1,4,1,3,3,14,9,3,0
2521,3,4,4,5,5,3,0,0,0,1
77383,3,4,3,4,4,3,26,21,3,0
119281,1,2,4,2,3,4,0,0,3,0
126630,5,5,5,5,5,3,50,39,4,1
129538,4,2,5,5,4,3,3,0,3,1
81566,4,2,3,4,3,5,0,15,3,0
101162,4,4,4,2,4,2,85,74,4,0
23258,4,4,4,3,4,4,0,0,3,0
110068,2,2,2,4,2,4,0,0,5,1
32103,3,3,1,3,3,5,0,4,5,1
105275,4,4,4,4,4,4,68,61,5,1
35709,3,3,5,4,4,4,0,9,4,0
69847,1,1,1,4,1,4,87,87,4,0
47434,4,4,3,5,4,2,0,4,1,1
63335,5,5,5,2,5,5,1,1,5,1
32201,4,4,4,5,4,3,8,13,5,1
111641,4,4,4,1,4,3,9,1,2,1
61404,4,5,3,3,3,2,11,0,5,1
99496,2,3,3,1,4,3,0,13,4,0
49684,3,4,3,1,3,1,36,26,3,0
85452,4,4,5,4,4,4,28,25,5,1
127343,3,3,3,1,3,4,1,4,3,0
105495,1,2,3,3,3,2,0,0,2,0
93165,4,4,4,3,4,3,51,81,3,0
21050,5,5,3,3,5,4,0,0,3,1
75869,5,5,5,5,5,4,0,0,3,1
31763,5,5,5,4,5,4,0,0,1,1
61819,2,2,2,1,2,3,0,0,4,0
50335,2,2,2,4,2,5,7,0,4,1
39642,4,4,4,2,4,4,11,23,3,0
85735,4,3,4,3,5,4,8,17,5,1
8262,5,2,5,5,5,3,0,0,2,0
89280,4,2,4,5,4,2,25,44,3,0
14890,2,1,3,2,4,1,0,0,1,0
23295,1,2,5,2,3,4,22,19,4,1
35562,2,1,1,3,2,1,0,63,0,1
40842,3,3,3,1,4,1,139,135,1,0
108291,4,4,4,5,4,4,2,0,4,1
75399,5,3,5,3,5,4,0,0,5,1
125533,5,5,5,3,5,3,0,0,4,1
45147,5,5,5,1,5,5,27,27,1,1
102398,4,2,3,1,4,2,0,0,2,0
33999,2,2,2,4,2,1,37,26,3,0
84860,3,3,4,4,3,4,15,17,4,0
52396,3,5,5,5,5,3,0,0,5,0
80477,5,4,5,4,4,3,0,0,2,0
56910,4,5,5,5,4,5,7,10,5,0
105163,3,2,5,4,1,5,20,19,1,0
86815,3,3,3,4,3,3,1,0,4,0
56657,4,4,4,5,5,5,0,0,5,1
77013,4,5,4,5,4,5,0,0,4,1
35007,1,1,1,4,1,3,0,0,4,0
34942,4,2,3,3,3,5,0,0,4,0
59956,4,1,2,1,3,3,1,0,3,0
116986,2,3,4,1,3,5,63,52,4,0
96954,4,3,5,3,5,5,0,4,5,1
100218,2,5,3,1,3,3,0,0,2,0
57912,5,0,5,3,5,4,0,0,3,1
67061,3,4,2,3,3,2,0,0,2,0
51697,4,5,2,1,3,1,0,0,3,0
101464,5,5,5,5,5,5,0,1,4,1
53823,3,4,3,3,3,1,0,2,5,1
61607,5,5,5,4,5,3,0,4,4,1
59346,4,4,4,5,4,5,0,0,4,1
35674,5,4,1,4,1,4,0,0,4,1
90165,3,2,5,3,4,3,1,0,2,0
5929,2,2,3,3,5,3,0,0,5,1
87440,4,4,4,5,4,3,12,0,4,1
72540,3,2,5,4,5,5,2,4,5,1
35196,2,4,5,5,2,4,19,0,4,1
55463,5,5,5,3,5,4,0,0,4,1
68636,4,4,5,4,4,3,13,8,4,1
92104,4,4,5,3,4,5,0,0,1,0
16767,2,2,3,4,4,1,37,27,1,0
68110,4,3,4,2,4,4,0,0,3,0
25180,1,4,3,4,3,3,72,80,3,0
54120,2,5,5,4,4,4,0,0,0,1
5467,3,1,4,5,3,5,0,0,1,0
43680,4,4,4,2,4,5,37,47,4,1
94339,4,4,5,4,4,3,68,66,5,1
9776,3,3,4,5,1,4,0,0,4,1
99836,4,4,4,3,4,3,0,0,4,1
98549,4,5,4,4,5,2,9,0,2,0
90959,3,5,4,2,4,1,0,0,1,1
32394,3,2,2,2,5,4,0,0,5,1
62794,4,1,2,2,4,2,5,2,4,0
30449,4,4,4,3,4,5,0,0,2,1
62266,5,2,3,5,5,5,27,,2,0
35064,3,4,5,5,4,5,0,0,5,1
69959,3,4,3,2,3,5,22,5,1,0
88220,3,1,3,4,3,4,0,0,4,0
120918,5,5,4,4,5,5,29,,5,1
79504,4,4,4,4,4,4,0,0,4,1
124899,3,5,4,2,4,2,194,183,2,1
24338,3,3,3,1,3,1,16,13,3,0
75703,5,5,5,4,5,5,47,78,5,1
64942,4,1,3,4,4,3,0,0,2,0
9794,1,2,4,3,4,2,1,0,2,0
93686,4,2,5,5,5,4,29,6,4,1
66349,4,5,5,3,5,4,1,8,4,1
40099,4,4,3,4,4,1,0,0,4,1
118246,4,4,3,3,5,4,17,1,5,1
116433,3,2,5,3,5,4,0,0,4,0
125732,4,5,4,3,3,2,26,17,2,0
91721,4,4,4,3,4,3,0,0,5,1
742,1,2,2,1,1,3,0,0,3,0
65459,5,4,4,4,5,4,147,200,4,1
83992,3,2,4,2,4,5,1,0,2,0
64532,4,4,4,5,4,4,0,0,5,1
41119,1,2,3,4,4,4,0,0,3,0
127825,2,4,2,3,2,3,0,15,3,0
10783,5,5,4,3,5,3,0,0,4,1
8914,1,2,4,5,2,2,0,15,0,1
86091,4,4,4,3,4,3,0,0,5,1
127598,1,1,4,4,4,2,0,0,3,0
50764,1,0,1,5,1,2,0,2,3,0
3133,4,4,5,5,4,4,0,0,1,0
40623,4,3,3,3,4,5,9,46,5,0
99449,2,2,2,4,2,3,1,10,4,0
9066,5,5,5,4,5,4,0,0,4,1
27514,2,4,2,2,4,4,13,0,4,1
30159,5,2,4,4,4,2,0,0,3,0
2410,4,4,4,4,4,2,12,15,2,0
12525,3,4,4,2,3,3,4,0,2,0
14278,4,4,4,5,4,1,23,19,4,1
69980,4,4,4,3,4,3,0,0,5,1
34563,4,2,5,2,4,2,0,0,2,0
52612,1,4,3,1,3,5,0,0,2,0
23318,4,4,2,1,3,3,0,0,3,0
5145,4,4,4,3,4,4,51,81,5,1
23713,2,3,2,4,2,4,0,0,4,0
125531,5,5,5,5,5,4,0,0,5,1
129140,3,3,3,5,3,3,0,0,5,1
123495,3,3,3,2,3,3,0,0,3,0
4152,4,3,3,2,2,2,0,0,2,0
114235,2,2,2,4,2,3,31,26,3,0
3071,5,5,5,5,5,5,60,71,4,1
30006,2,2,2,2,2,2,21,23,3,0
60111,3,3,5,3,5,4,8,0,5,1
113188,4,4,4,3,4,4,6,0,5,1
17286,4,4,4,1,2,1,134,131,1,0
30822,3,3,3,1,3,1,35,31,1,1
41545,4,4,3,4,3,1,0,8,3,0
94478,2,3,4,4,3,5,0,0,3,0
67148,4,4,4,4,4,2,1,0,4,0
95924,2,3,4,2,4,3,6,8,3,0
24287,3,3,3,5,3,5,0,0,4,0
72746,2,2,2,1,2,3,0,0,3,0
6509,5,5,5,5,5,4,0,0,5,1
74521,5,5,5,4,5,5,0,54,4,1
92899,3,2,5,5,5,5,0,0,5,1
60740,5,2,5,5,4,4,51,36,4,1
128786,2,3,4,4,5,4,1,0,4,1
82342,4,3,4,3,5,4,67,74,5,1
53203,1,4,3,1,3,3,0,1,3,0
96841,2,4,3,2,3,1,41,35,1,0
128162,3,5,3,2,4,2,0,0,2,0
118891,5,5,5,4,5,5,70,73,5,1
114924,5,5,5,3,5,5,51,50,4,1
90625,4,5,4,5,4,5,0,0,4,1
21517,2,3,3,3,3,3,85,75,1,0
10486,3,2,4,5,4,2,0,0,2,0
52696,5,3,1,2,5,3,0,0,4,0
114094,3,3,1,1,3,2,0,0,5,1
